coordinate_id,unix_epoch,accelerometer0,accelerometer1,accelerometer2,magnetometer0,magnetometer1,magnetometer2,gyroscope0,gyroscope1,gyroscope2,euler0,euler1,euler2,linear_acceleration0,linear_acceleration1,linear_acceleration2,gravity0,gravity1,gravity2,quaternion0,quaternion1,quaternion2,quaternion3
1.5553475347196605e+18,1555347534.7196603,-0.39,-1.94,9.67,-5.25,41.375,-24.0,-0.0022222222222222227,0.0011111111111111113,0.0011111111111111113,180.875,-1.9375,11.4375,-0.07,0.01,0.07,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475349590057e+18,1555347534.9590058,-0.41,-1.97,9.66,-5.6875,40.25,-22.75,0.0011111111111111113,-0.0011111111111111113,0.0,180.875,-1.9375,11.4375,-0.09,-0.03,0.04,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475352002522e+18,1555347535.200252,-0.41,-1.98,9.68,-4.875,41.0,-23.5625,0.0,-0.0022222222222222227,-0.0011111111111111113,180.875,-1.9375,11.4375,-0.07,0.0,0.05,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475354415127e+18,1555347535.4415128,-0.4,-1.95,9.68,-5.6875,41.0,-23.1875,0.0,0.0,-0.0011111111111111113,180.875,-1.9375,11.4375,-0.08,-0.02,0.06,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475356855194e+18,1555347535.6855195,-0.4,-2.0,9.64,-4.5625,40.5625,-23.1875,-0.0022222222222222227,0.0011111111111111113,-0.0022222222222222227,180.875,-1.9375,11.4375,-0.08,0.01,0.09,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.555347535930401e+18,1555347535.9304013,-0.41,-1.95,9.67,-5.25,41.375,-22.75,0.0022222222222222227,-0.0033333333333333327,0.0,180.875,-1.9375,11.4375,-0.05,-0.01,0.09,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.555347536175073e+18,1555347536.1750731,-0.41,-2.0,9.68,-5.6875,41.0,-22.75,0.0,-0.0022222222222222227,0.0022222222222222227,180.875,-1.9375,11.4375,-0.06,-0.02,0.07,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475364203026e+18,1555347536.4203026,-0.39,-1.95,9.66,-4.875,40.25,-23.1875,-0.0011111111111111113,-0.0022222222222222227,-0.0033333333333333327,180.875,-1.9375,11.4375,-0.03,0.0,0.08,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475366631667e+18,1555347536.6631668,-0.41,-1.98,9.69,-4.875,40.5625,-22.75,0.0011111111111111113,0.0022222222222222227,0.0022222222222222227,180.875,-1.9375,11.4375,-0.08,-0.03,0.06,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475369095997e+18,1555347536.9095998,-0.41,-1.95,9.7,-4.5625,41.0,-22.75,-0.0011111111111111113,0.0,0.0011111111111111113,180.875,-1.9375,11.4375,-0.08,0.02,0.07,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.55534753715236e+18,1555347537.15236,-0.42,-1.96,9.69,-4.875,40.5625,-22.75,0.0,-0.0022222222222222227,0.0,180.875,-1.9375,11.4375,-0.11,-0.05,0.06,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475373970578e+18,1555347537.3970578,-0.41,-1.98,9.69,-4.875,41.0,-22.75,-0.0011111111111111113,-0.0011111111111111113,-0.0011111111111111113,180.875,-1.9375,11.4375,-0.05,0.0,0.03,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.555347537642545e+18,1555347537.642545,-0.4,-1.93,9.69,-5.6875,41.6875,-23.1875,0.0,0.0011111111111111113,0.0,180.875,-1.9375,11.4375,-0.08,-0.03,0.08,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475378931164e+18,1555347537.8931165,-0.42,-1.98,9.68,-5.6875,40.5625,-23.1875,0.0,0.0,0.0,180.875,-1.9375,11.4375,-0.07,-0.02,0.07,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475381381606e+18,1555347538.1381607,-0.42,-1.94,9.71,-5.25,39.875,-22.5,-0.0022222222222222227,0.0033333333333333327,0.0011111111111111113,180.875,-1.9375,11.4375,-0.07,-0.04,0.09,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475383815516e+18,1555347538.3815515,-0.41,-1.99,9.68,-4.5625,40.25,-23.1875,-0.0011111111111111113,0.0011111111111111113,0.0011111111111111113,180.875,-1.9375,11.4375,-0.07,-0.03,0.09,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.555347538624794e+18,1555347538.624794,-0.4,-1.95,9.68,-5.25,41.375,-22.75,0.0011111111111111113,0.0011111111111111113,0.0,180.875,-1.9375,11.4375,-0.04,-0.01,0.06,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475388711127e+18,1555347538.8711128,-0.41,-0.6900000000000001,9.67,-5.25,41.0,-22.5,0.0033333333333333327,-0.0033333333333333327,0.0,180.875,-1.9375,11.4375,-0.08,-0.01,0.07,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475391152133e+18,1555347539.1152132,-0.43,-1.95,9.65,-5.25,41.0,-24.0,-0.0011111111111111113,0.0033333333333333327,0.0022222222222222227,180.875,-1.9375,11.4375,-0.07,-0.01,0.06,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.555347539360383e+18,1555347539.360383,-0.44,-1.97,9.69,-4.25,40.5625,-23.1875,0.0011111111111111113,0.0,0.0011111111111111113,180.875,-1.9375,11.4375,-0.07,-0.06,0.07,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475396043505e+18,1555347539.6043503,-0.4,-1.97,9.68,-4.875,40.25,-22.0,-0.0011111111111111113,0.0011111111111111113,0.0,180.875,-1.9375,11.4375,-0.07,0.0,0.08,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.555347539848747e+18,1555347539.848747,-0.4,-1.95,9.69,-4.875,42.0625,-22.0,-0.0011111111111111113,0.0,0.0,180.875,-1.9375,11.4375,-0.06,-0.03,0.04,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.555347540094366e+18,1555347540.094366,-0.41,-1.97,9.68,-4.5625,40.5625,-22.75,0.0,-0.0022222222222222227,0.0022222222222222227,180.875,-1.9375,11.4375,-0.05,0.0,0.04,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475403446574e+18,1555347540.3446577,-0.38,-1.93,9.69,-6.0625,41.0,-23.1875,0.0,-0.0011111111111111113,0.0033333333333333327,180.875,-1.9375,11.4375,-0.09,-0.04,0.07,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475405898511e+18,1555347540.5898511,-0.4,-1.98,9.68,-4.5625,40.5625,-23.1875,-0.0022222222222222227,-0.0033333333333333327,-0.0011111111111111113,180.875,-1.9375,11.4375,-0.07,-0.03,0.06,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.55534754083419e+18,1555347540.83419,-0.41,-1.94,9.69,-4.875,41.375,-23.1875,0.0011111111111111113,0.0011111111111111113,-0.0022222222222222227,180.875,-1.9375,11.4375,-0.07,-0.02,0.09,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475410758077e+18,1555347541.0758078,-0.42,-2.0,9.68,-5.25,40.25,-22.75,0.0022222222222222227,-0.0022222222222222227,-0.0022222222222222227,180.875,-1.9375,11.4375,-0.06,-0.03,0.08,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475413154235e+18,1555347541.3154235,-0.4,-1.95,9.65,-4.875,41.6875,-23.5625,-0.0011111111111111113,0.0022222222222222227,0.0011111111111111113,180.875,-1.9375,11.4375,-0.06,0.0,0.08,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475415546204e+18,1555347541.5546205,-0.41,-1.96,9.69,-5.6875,41.375,-23.1875,0.0,-0.0011111111111111113,0.0022222222222222227,180.875,-1.9375,11.4375,-0.08,-0.04,0.07,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475418003256e+18,1555347541.8003254,-0.43,-1.96,9.69,-4.5625,41.0,-23.1875,-0.0022222222222222227,0.0,0.0,180.875,-1.9375,11.4375,-0.06,0.0,0.06,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475420456164e+18,1555347542.0456164,-0.4,-1.96,9.7,-4.25,41.0,-23.5625,-0.0011111111111111113,0.0,0.0011111111111111113,180.875,-1.9375,11.4375,-0.08,-0.04,0.09,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475422870866e+18,1555347542.2870865,-0.41,-1.99,9.69,-5.25,41.0,-22.0,0.0011111111111111113,-0.0011111111111111113,0.0011111111111111113,180.875,-1.9375,11.4375,-0.07,0.0,0.07,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475425261693e+18,1555347542.5261693,-0.4,-1.92,9.64,-5.6875,41.0,-23.1875,0.0,0.0011111111111111113,-0.0011111111111111113,180.875,-1.9375,11.4375,-0.07,-0.02,0.06,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475427648617e+18,1555347542.764862,-0.44,-1.99,9.66,-5.0,41.0,-22.75,0.0,-0.0011111111111111113,-0.0033333333333333327,180.875,-1.9375,11.4375,-0.09,-0.04,0.08,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475430179215e+18,1555347543.0179214,-0.41,-1.96,9.64,-5.0,41.375,-22.5,-0.0022222222222222227,-0.0011111111111111113,0.0011111111111111113,180.875,-1.9375,11.4375,-0.08,0.01,0.08,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.555347543263145e+18,1555347543.263145,-0.42,-1.99,9.68,-5.6875,41.0,-23.1875,0.0011111111111111113,-0.0011111111111111113,-0.0011111111111111113,180.875,-1.9375,11.4375,-0.07,-0.06,0.06,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475435041326e+18,1555347543.5041325,-0.39,-1.97,9.69,-4.5625,41.6875,-22.5,0.0,0.0022222222222222227,0.0033333333333333327,180.875,-1.9375,11.4375,-0.05,-0.01,0.06,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475437461084e+18,1555347543.7461083,-0.4,-1.94,9.68,-6.0625,40.5625,-24.0,0.0,0.0022222222222222227,0.0033333333333333327,180.875,-1.9375,11.4375,-0.08,-0.04,0.09,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475439860152e+18,1555347543.9860156,-0.43,-2.0,9.67,-5.25,40.25,-22.5,0.0,0.0,0.0,180.875,-1.9375,11.4375,-0.08,-0.01,0.08,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475442308774e+18,1555347544.2308772,-0.4,-1.96,9.68,-5.25,40.25,-22.75,0.0,0.0022222222222222227,0.0,180.875,-1.9375,11.4375,-0.08,-0.02,0.07,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475444752755e+18,1555347544.4752755,-0.42,-2.0,9.67,-4.875,41.6875,-23.1875,-0.0033333333333333327,0.0033333333333333327,-0.0022222222222222227,180.875,-1.9375,11.4375,-0.08,-0.04,0.07,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475447193795e+18,1555347544.7193794,-0.4,-1.93,9.68,-5.25,41.6875,-22.0625,-0.0011111111111111113,0.0,0.0011111111111111113,180.875,-1.9375,11.4375,-0.08,-0.02,0.09,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475449644664e+18,1555347544.9644666,-0.44,-1.98,9.68,-5.25,41.375,-23.5625,0.0011111111111111113,-0.0022222222222222227,0.0011111111111111113,180.875,-1.9375,11.4375,-0.1,-0.05,0.06,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475452074796e+18,1555347545.2074795,-0.4,-1.97,9.66,-4.875,41.375,-22.5,-0.0022222222222222227,0.0022222222222222227,0.0,180.875,-1.9375,11.4375,-0.05,0.0,0.08,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475454522324e+18,1555347545.4522324,-0.41,-1.98,9.7,-4.875,41.0,-23.1875,-0.0022222222222222227,0.0011111111111111113,0.0,180.875,-1.9375,11.4375,-0.08,-0.03,0.06,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475456976067e+18,1555347545.6976063,-0.42,-1.98,9.67,-5.6875,42.5,-22.75,-0.0011111111111111113,0.0,0.0022222222222222227,180.875,-1.9375,11.4375,-0.06,-0.01,0.05,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475459417784e+18,1555347545.9417784,-0.4,-1.94,9.69,-4.875,39.875,-22.75,0.0,0.0,-0.0011111111111111113,180.875,-1.9375,11.4375,-0.08,-0.04,0.09,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.555347546185828e+18,1555347546.1858282,-0.44,-1.98,9.66,-6.0625,41.375,-22.5,0.0,0.0022222222222222227,0.0,180.875,-1.9375,11.4375,-0.08,0.0,0.09,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475464294554e+18,1555347546.4294553,-0.4,-1.93,9.67,-4.5625,41.375,-22.5,0.0,0.0022222222222222227,-0.0011111111111111113,180.875,-1.9375,11.4375,-0.08,0.0,0.08,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475466744466e+18,1555347546.6744463,-0.41,-1.97,9.68,-4.5625,41.0,-22.75,-0.0011111111111111113,-0.0011111111111111113,-0.0033333333333333327,180.875,-1.9375,11.4375,-0.06,-0.03,0.05,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475469180483e+18,1555347546.9180481,-0.42,-1.95,9.68,-5.25,41.0,-23.1875,-0.0022222222222222227,0.0,0.0011111111111111113,180.875,-1.9375,11.4375,-0.08,0.0,0.08,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475471621123e+18,1555347547.1621122,-0.42,-2.0,9.66,-5.0,41.0,-23.5625,0.0022222222222222227,-0.0011111111111111113,-0.0033333333333333327,180.875,-1.9375,11.4375,-0.06,-0.03,0.07,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475474056717e+18,1555347547.4056718,-0.41,-1.96,9.68,-5.25,41.375,-23.5625,0.0011111111111111113,-0.0022222222222222227,-0.0011111111111111113,180.875,-1.9375,11.4375,-0.07,-0.01,0.05,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475476502454e+18,1555347547.6502457,-0.42,-1.97,9.68,-6.0625,41.375,-24.0,-0.0011111111111111113,0.0022222222222222227,-0.0011111111111111113,180.875,-1.9375,11.4375,-0.09,-0.04,0.08,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475478959662e+18,1555347547.8959665,-0.42,-1.95,9.67,-5.0,40.5625,-22.5,-0.0022222222222222227,-0.0011111111111111113,-0.0011111111111111113,180.875,-1.9375,11.4375,-0.09,0.0,0.06,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475481390868e+18,1555347548.1390867,-0.4,-1.94,9.68,-5.0,41.0,-22.5,-0.0011111111111111113,0.0022222222222222227,0.0011111111111111113,180.875,-1.9375,11.4375,-0.07,-0.01,0.08,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475483832033e+18,1555347548.3832033,-0.43,-1.99,9.68,-5.6875,41.6875,-22.5,-0.004444444444444445,0.0011111111111111113,-0.0011111111111111113,180.875,-1.9375,11.4375,-0.07,0.0,0.08,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475486278124e+18,1555347548.6278126,-0.39,-1.96,9.66,-4.5625,41.375,-22.5,0.0011111111111111113,0.004444444444444445,0.0033333333333333327,180.875,-1.9375,11.4375,-0.07,-0.02,0.09,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.0997314453125,0.99481201171875
1.5553475488707272e+18,1555347548.870727,-0.37,-1.95,9.47,-5.0,40.25,-22.75,-0.007777777777777778,0.0,-0.01888888888888889,180.875,-1.9375,11.4375,-0.05,-0.09,0.16,-0.34,-1.94,9.6,0.00799560546875,-0.01824951171875,-0.09967041015625,0.99481201171875
1.5553475491167462e+18,1555347549.116746,-0.36,-1.9,9.54,-5.6875,41.375,-22.75,-0.0011111111111111113,-0.0022222222222222227,-0.0033333333333333327,180.875,-1.9375,11.4375,-0.04,-0.01,0.12,-0.34,-1.94,9.6,0.008056640625,-0.01824951171875,-0.09967041015625,0.99481201171875
1.5553475493784788e+18,1555347549.3784788,-0.39,-1.94,9.46,-5.6875,41.375,-22.5,0.005555555555555557,0.004444444444444445,-0.031111111111111114,181.0,-2.0625,11.4375,-0.03,-0.03,0.0,-0.35000000000000003,-1.94,9.6,0.009033203125,-0.01904296875,-0.09967041015625,0.99481201171875
1.5553475496142659e+18,1555347549.614266,-0.28,-1.97,9.71,-5.6875,40.25,-21.5625,0.0,0.04,-0.09222222222222222,181.8125,-2.0625,11.4375,0.04,0.05,-0.09,-0.36,-1.95,9.6,0.0164794921875,-0.020263671875,-0.09979248046875,0.99462890625
1.5553475498519654e+18,1555347549.8519654,-0.29,-1.89,9.7,-6.375,40.25,-23.5625,0.01888888888888889,0.06,-0.1477777777777778,183.8125,-2.0625,11.3125,0.01,0.16,0.08,-0.35000000000000003,-1.92,9.6,0.03472900390625,-0.02191162109375,-0.097900390625,0.99432373046875
1.5553475500880527e+18,1555347550.0880527,-0.33,-1.91,9.64,-6.75,40.1875,-22.6875,0.04444444444444445,0.021111111111111112,-0.4011111111111111,187.3125,-2.0,10.875,0.06,-0.25,0.07,-0.33,-1.85,9.62,0.067626953125,-0.0234375,-0.09344482421875,0.9930419921875
1.555347550327916e+18,1555347550.327916,-0.5,-2.07,9.76,-9.1875,39.5,-26.6875,0.043333333333333335,0.05222222222222223,-0.30666666666666664,192.125,-1.5625,10.6875,-0.23,-0.13,0.07,-0.27,-1.82,9.63,0.10821533203125,-0.0244140625,-0.09130859375,0.9896240234375
1.555347550566821e+18,1555347550.566821,-0.5700000000000001,-2.02,9.47,-10.25,38.5625,-27.25,0.028888888888888888,-0.10777777777777778,-0.18666666666666668,195.5625,-0.875,10.5,-0.42,-0.22,0.1,-0.14,-1.79,9.64,0.135986328125,-0.0198974609375,-0.08978271484375,0.986328125
1.5553475508117627e+18,1555347550.8117623,-0.5700000000000001,-2.29,9.78,-11.5,38.0,-27.375,0.0033333333333333327,-0.13333333333333333,0.054444444444444434,196.4375,-0.375,11.3125,-0.67,-0.26,0.05,-0.06,-1.93,9.61,0.1417236328125,-0.01708984375,-0.09759521484375,0.98492431640625
1.5553475510558467e+18,1555347551.0558467,-0.88,-2.74,10.42,-11.5,41.6875,-25.0,0.005555555555555557,0.08,0.22666666666666666,194.5,-1.75,11.25,-0.38,-1.04,-0.35000000000000003,-0.31,-1.91,9.61,0.12347412109375,-0.029052734375,-0.095458984375,0.98748779296875
1.5553475512995205e+18,1555347551.2995203,-1.42,-1.4,9.53,-9.375,42.375,-25.25,-0.043333333333333335,0.06,0.3055555555555556,190.3125,-3.75,11.375,-0.76,0.74,-0.05,-0.65,-1.94,9.58,0.0867919921875,-0.04278564453125,-0.09619140625,0.99072265625
1.555347551540094e+18,1555347551.540094,-0.8200000000000001,-1.58,9.52,-6.0625,42.375,-22.5,-0.016666666666666666,0.007777777777777778,0.17666666666666667,187.5,-4.8125,11.3125,-0.02,0.34,0.11,-0.8200000000000001,-1.92,9.58,0.064697265625,-0.04888916015625,-0.09552001953125,0.9921875
1.5553475517738115e+18,1555347551.7738116,-0.68,-1.82,9.67,-4.25,42.0,-22.75,-0.028888888888888888,-0.031111111111111114,0.1322222222222222,185.5625,-4.9375,11.375,0.21,-0.04,0.09,-0.85,-1.93,9.57,0.04766845703125,-0.04833984375,-0.0970458984375,0.99298095703125
1.5553475520104346e+18,1555347552.0104346,-0.5700000000000001,-1.68,9.69,-3.875,42.0625,-21.6875,-0.017777777777777778,-0.043333333333333335,0.11,183.625,-4.5625,11.4375,0.29,0.17,0.02,-0.78,-1.93,9.58,0.0308837890625,-0.0430908203125,-0.09814453125,0.9937744140625
1.555347552246692e+18,1555347552.2466922,-0.13,-2.01,9.7,-2.6875,42.375,-21.75,-0.0022222222222222227,-0.007777777777777778,-0.004444444444444445,182.875,-3.625,11.4375,0.59,-0.23,0.1,-0.62,-1.94,9.59,0.0252685546875,-0.0347900390625,-0.09893798828125,0.994140625
1.5553475524909207e+18,1555347552.4909208,-0.48,-1.79,9.8,-3.0,42.375,-23.25,-0.01333333333333333,-0.005555555555555557,-0.06444444444444444,183.0,-3.1875,11.375,0.13,0.02,-0.01,-0.54,-1.93,9.59,0.0264892578125,-0.03070068359375,-0.09844970703125,0.99432373046875
1.555347552730492e+18,1555347552.730492,-0.42,-2.22,9.82,-3.75,42.0625,-22.5625,-0.007777777777777778,-0.02333333333333333,0.012222222222222223,183.375,-3.125,11.4375,0.08,-0.25,0.16,-0.53,-1.94,9.59,0.02935791015625,-0.03033447265625,-0.09869384765625,0.99420166015625
1.555347552970677e+18,1555347552.970677,-0.46,-1.94,9.86,-3.375,41.6875,-21.875,-0.0011111111111111113,-0.02333333333333333,0.027777777777777776,183.1875,-3.0625,11.4375,0.06,-0.06,0.2,-0.52,-1.94,9.59,0.02764892578125,-0.02960205078125,-0.09881591796875,0.9942626953125
1.5553475532112666e+18,1555347553.2112665,-0.53,-1.79,9.63,-3.75,42.375,-22.1875,0.0033333333333333327,-0.01,0.03666666666666667,182.375,-3.125,11.375,-0.04,0.1,0.23,-0.54,-1.93,9.59,0.02044677734375,-0.02984619140625,-0.0986328125,0.99444580078125
1.5553475534518188e+18,1555347553.4518187,-0.44,-2.03,9.66,-3.0,42.25,-21.75,0.0,0.0,-0.005555555555555557,182.5,-3.0625,11.375,0.11,-0.1,0.15,-0.53,-1.93,9.59,0.02178955078125,-0.02947998046875,-0.09869384765625,0.99444580078125
1.5553475536941645e+18,1555347553.6941643,-0.53,-1.91,9.66,-2.25,42.0,-22.5625,-0.0022222222222222227,0.004444444444444445,-0.011111111111111113,182.375,-3.125,11.375,0.08,-0.05,0.07,-0.53,-1.93,9.59,0.020751953125,-0.02947998046875,-0.0986328125,0.99444580078125
1.5553475539371208e+18,1555347553.9371207,-0.46,-1.92,9.65,-3.0,42.0,-22.1875,-0.0011111111111111113,-0.0011111111111111113,-0.0011111111111111113,182.375,-3.0625,11.375,0.05,0.0,0.1,-0.52,-1.93,9.59,0.02081298828125,-0.0291748046875,-0.09869384765625,0.99444580078125
1.5553475541794806e+18,1555347554.1794808,-0.46,-1.95,9.66,-2.25,42.0,-22.5625,-0.0011111111111111113,0.0022222222222222227,0.0022222222222222227,182.375,-3.0625,11.375,0.05,-0.02,0.09,-0.52,-1.93,9.59,0.02081298828125,-0.02899169921875,-0.0987548828125,0.99444580078125
1.5553475544222034e+18,1555347554.4222033,-0.43,-1.94,9.66,-2.6875,42.25,-21.0,-0.0022222222222222227,0.0,0.0011111111111111113,182.375,-3.0625,11.375,0.06,-0.02,0.07,-0.52,-1.93,9.59,0.02081298828125,-0.02899169921875,-0.0987548828125,0.99444580078125
1.5553475546665e+18,1555347554.6664999,-0.46,-1.94,9.67,-2.6875,42.25,-22.875,0.0022222222222222227,0.0022222222222222227,0.0,182.375,-3.0625,11.375,0.07,-0.01,0.07,-0.52,-1.93,9.59,0.02081298828125,-0.02899169921875,-0.0987548828125,0.99444580078125
1.5553475549104323e+18,1555347554.9104323,-0.46,-1.94,9.69,-3.0,41.5625,-22.1875,-0.0011111111111111113,-0.0011111111111111113,0.0011111111111111113,182.375,-3.0625,11.375,0.06,0.0,0.09,-0.52,-1.93,9.59,0.02081298828125,-0.02899169921875,-0.0987548828125,0.99444580078125
1.555347555154704e+18,1555347555.1547039,-0.46,-1.95,9.68,-2.25,41.5625,-21.75,-0.0022222222222222227,0.0,-0.0011111111111111113,182.375,-3.0625,11.375,0.05,-0.04,0.09,-0.52,-1.93,9.59,0.02081298828125,-0.02899169921875,-0.0987548828125,0.99444580078125
1.5553475554008225e+18,1555347555.4008226,-0.46,-1.95,9.69,-2.0,43.0625,-21.75,0.0011111111111111113,-0.0022222222222222227,0.0011111111111111113,182.375,-3.0625,11.375,0.08,0.0,0.07,-0.52,-1.93,9.59,0.02081298828125,-0.02899169921875,-0.0987548828125,0.99444580078125
1.5553475556436152e+18,1555347555.6436152,-0.46,-1.95,9.71,-2.6875,43.0625,-21.375,0.0,0.0022222222222222227,0.0033333333333333327,182.375,-3.0625,11.375,0.06,-0.04,0.09,-0.52,-1.93,9.59,0.02081298828125,-0.02899169921875,-0.0987548828125,0.99444580078125
1.5553475558873393e+18,1555347555.8873394,-0.46,-1.94,9.65,-3.75,42.6875,-22.1875,0.0,0.0,0.0,182.375,-3.0625,11.375,0.07,0.0,0.09,-0.52,-1.93,9.59,0.02081298828125,-0.02899169921875,-0.0987548828125,0.99444580078125
1.5553475561310177e+18,1555347556.1310174,-0.43,-1.95,9.68,-2.6875,42.0,-21.75,0.0022222222222222227,-0.0022222222222222227,0.0011111111111111113,182.375,-3.0625,11.375,0.06,-0.03,0.11,-0.52,-1.93,9.59,0.02081298828125,-0.02899169921875,-0.0987548828125,0.99444580078125
1.5553475563740562e+18,1555347556.374056,-0.47,-1.99,9.67,-2.0,42.0,-21.375,0.0011111111111111113,0.0011111111111111113,-0.0011111111111111113,182.375,-3.0625,11.375,0.05,-0.02,0.08,-0.52,-1.93,9.59,0.02081298828125,-0.02899169921875,-0.0987548828125,0.99444580078125
